intermediate,right,17.532467532467532,29.92207792207792,29.96103896103896,32.22077922077922,29.766233766233768,29.571428571428573,25.75324675324676,27.389610389610382,21.857142857142858,23.88311688311688,22.285714285714285,18.77922077922078
intermediate,right,23.22077922077922,25.90909090909091,24.545454545454547,25.987012987012985,21.818181818181817,24.03896103896104,22.79220779220779,23.454545454545453,23.53246753246753,22.753246753246756,28.44155844155844,24.27272727272727
intermediate,right,22.12987012987013,27.66233766233766,24.272727272727277,26.805194805194805,26.64935064935065,23.37662337662337,23.415584415584416,22.20779220779221,24.42857142857143,20.727272727272727,27.311688311688314,20.649350649350648
intermediate,right,26.025974025974023,26.766233766233764,28.636363636363637,26.2987012987013,29.844155844155843,25.987012987012985,29.142857142857142,24.740259740259734,29.025974025974023,23.337662337662337,22.16883116883117,21.77922077922078
intermediate,right,26.49350649350649,28.01298701298701,27.42857142857143,29.727272727272723,27.740259740259734,23.37662337662337,28.98701298701299,24.467532467532465,25.01298701298701,20.53246753246753,34.324675324675326,32.25974025974026
intermediate,right,23.96103896103896,30.31168831168831,22.753246753246756,29.53246753246753,24.58441558441558,28.987012987012985,26.454545454545453,25.987012987012985,29.376623376623375,28.402597402597404,21.545454545454547,22.79220779220779
intermediate,right,25.480519480519483,26.25974025974026,26.96103896103896,25.948051948051944,26.922077922077925,24.89610389610389,26.61038961038961,23.649350649350648,27.11688311688312,29.220779220779217,28.20779220779221,33.15584415584416
intermediate,right,16.597402597402596,27.89610389610389,23.844155844155843,25.753246753246756,23.103896103896105,24.740259740259734,23.844155844155843,19.363636363636363,27.77922077922078,21.506493506493506,28.98701298701299,21.194805194805195
intermediate,right,22.987012987012985,24.818181818181817,24.740259740259734,27.07792207792208,25.16883116883117,25.792207792207797,21.38961038961039,28.63636363636364,29.844155844155843,27.545454545454543,20.454545454545453,18.97402597402597
intermediate,right,24.15584415584416,24.35064935064935,27.85714285714285,26.571428571428573,28.285714285714285,24.97402597402597,29.68831168831169,27.155844155844157,27.03896103896104,29.2987012987013,20.92207792207792,18.857142857142858
intermediate,right,22.09090909090909,22.20779220779221,23.61038961038961,26.727272727272723,27.15584415584416,26.06493506493506,25.948051948051948,25.32467532467532,26.922077922077925,28.05194805194805,23.454545454545453,29.37662337662337
intermediate,right,22.246753246753247,23.61038961038961,22.5974025974026,22.09090909090909,29.727272727272727,18.662337662337663,21.97402597402597,27.7012987012987,26.96103896103896,28.01298701298701,28.75324675324676,28.402597402597404
intermediate,right,25.246753246753244,28.402597402597404,26.22077922077922,26.2987012987013,27.11688311688312,25.129870129870127,24.740259740259734,23.68831168831169,24.11688311688312,22.87012987012987,24.35064935064935,20.68831168831169
intermediate,right,21.272727272727277,26.766233766233764,22.753246753246756,24.97402597402597,25.948051948051948,24.545454545454543,23.883116883116884,22.87012987012987,22.4025974025974,22.246753246753247,25.51948051948052,21.35064935064935
intermediate,right,24.272727272727277,27.07792207792208,24.233766233766232,25.71428571428571,25.05194805194805,22.79220779220779,28.4025974025974,22.987012987012985,28.44155844155844,26.766233766233764,27.38961038961039,19.09090909090909
intermediate,right,21.545454545454547,23.142857142857142,26.532467532467532,25.948051948051944,26.376623376623375,23.96103896103896,28.636363636363637,26.53246753246753,28.480519480519483,24.506493506493506,19.55844155844156,20.37662337662337
